data_source_code,external_ref,nutrient_code,amount_per_100g,unit,method,sample_count,min_amount,max_amount,notes
usda_fdc_sr_legacy,170457,calcium_mg,10.0,mg,imported,69,7,18,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,carbohydrate_g,3.89,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,170457,cholesterol_mg,0.0,mg,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,170457,energy_kcal,18.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,170457,energy_kj,74.0,kJ,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,170457,fat_g,0.2,g,imported,26,0.07,0.8,"JO: Aggregated data involving combinations of data with different source codes when at least one code is not 1, 6, 12, or 13"
usda_fdc_sr_legacy,170457,fat_mono_g,0.031,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,170457,fat_poly_g,0.083,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,170457,fat_sat_g,0.028,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,170457,fiber_g,1.2,g,imported,5,0.7,2,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,folate_ug,15.0,ug,imported,19,1,36,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,iron_mg,0.27,mg,imported,70,0.14,0.79,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,magnesium_mg,11.0,mg,imported,70,7,15,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,niacin_mg,0.594,mg,imported,19,0.445,0.819,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,phosphorus_mg,24.0,mg,imported,69,15,37,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,potassium_mg,237.0,mg,imported,67,144,385,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,protein_g,0.88,g,imported,19,0.59,1.06,"JO: Aggregated data involving combinations of data with different source codes when at least one code is not 1, 6, 12, or 13"
usda_fdc_sr_legacy,170457,riboflavin_mg,0.019,mg,imported,19,0.012,0.028,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,sodium_mg,5.0,mg,imported,66,1,24,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,sugars_g,2.63,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,170457,thiamin_mg,0.037,mg,imported,19,0.02,0.06,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,vitamin_a_rae_ug,42.0,ug,imported,0,,,
usda_fdc_sr_legacy,170457,vitamin_b12_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,170457,vitamin_b6_mg,0.08,mg,imported,19,0.06,0.097,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,vitamin_c_mg,13.7,mg,imported,25,7.8,19.8,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170457,vitamin_d_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,170457,vitamin_e_mg,0.54,mg,imported,16,0.05,1.02,"JO: Aggregated data involving combinations of data with different source codes when at least one code is not 1, 6, 12, or 13"
usda_fdc_sr_legacy,170457,vitamin_k_ug,7.9,ug,imported,15,2.2,60,"JO: Aggregated data involving combinations of data with different source codes when at least one code is not 1, 6, 12, or 13"
usda_fdc_sr_legacy,170457,water_g,94.52,g,imported,39,92.7,95.73,"JO: Aggregated data involving combinations of data with different source codes when at least one code is not 1, 6, 12, or 13"
usda_fdc_sr_legacy,170457,zinc_mg,0.17,mg,imported,70,0.05,2.42,JA: Aggregated data involving combinations of data with only source codes 1 and 12 and/or 13
usda_fdc_sr_legacy,170688,ash_g,1.51,g,imported,7,,,
usda_fdc_sr_legacy,170688,calcium_mg,35.0,mg,imported,10,,,
usda_fdc_sr_legacy,170688,carbohydrate_g,75.87,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,170688,cholesterol_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,170688,energy_kcal,342.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,170688,energy_kj,1431.0,kJ,imported,0,,,
usda_fdc_sr_legacy,170688,fat_g,1.33,g,imported,7,,,
usda_fdc_sr_legacy,170688,fat_mono_g,0.173,g,imported,0,,,
usda_fdc_sr_legacy,170688,fat_poly_g,0.541,g,imported,0,,,
usda_fdc_sr_legacy,170688,fat_sat_g,0.232,g,imported,0,,,
usda_fdc_sr_legacy,170688,fiber_g,12.5,g,imported,0,,,O: Other procedure used from imputing
usda_fdc_sr_legacy,170688,folate_ug,27.0,ug,imported,5,,,
usda_fdc_sr_legacy,170688,iron_mg,2.46,mg,imported,9,,,
usda_fdc_sr_legacy,170688,magnesium_mg,164.0,mg,imported,9,,,
usda_fdc_sr_legacy,170688,niacin_mg,5.114,mg,imported,5,,,
usda_fdc_sr_legacy,170688,phosphorus_mg,300.0,mg,imported,9,,,
usda_fdc_sr_legacy,170688,potassium_mg,410.0,mg,imported,9,,,
usda_fdc_sr_legacy,170688,protein_g,12.29,g,imported,5,,,
usda_fdc_sr_legacy,170688,riboflavin_mg,0.115,mg,imported,6,,,
usda_fdc_sr_legacy,170688,sodium_mg,17.0,mg,imported,6,,,
usda_fdc_sr_legacy,170688,sugars_g,0.41,g,imported,0,,,BFZN: Based on another form of the food or similar food; Concentration adjustment; No adjustment; Retention factors not used
usda_fdc_sr_legacy,170688,thiamin_mg,0.232,mg,imported,6,,,
usda_fdc_sr_legacy,170688,vitamin_a_rae_ug,0.0,ug,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,170688,vitamin_b12_ug,0.0,ug,imported,0,,,
usda_fdc_sr_legacy,170688,vitamin_b6_mg,0.342,mg,imported,5,,,
usda_fdc_sr_legacy,170688,vitamin_c_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,170688,vitamin_d_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,170688,vitamin_e_mg,0.06,mg,imported,0,,,
usda_fdc_sr_legacy,170688,vitamin_k_ug,1.9,ug,imported,0,,,BFZN: Based on another form of the food or similar food; Concentration adjustment; No adjustment; Retention factors not used
usda_fdc_sr_legacy,170688,water_g,9.0,g,imported,6,,,
usda_fdc_sr_legacy,170688,zinc_mg,1.93,mg,imported,11,,,
usda_fdc_sr_legacy,171284,ash_g,0.72,g,imported,0,,,
usda_fdc_sr_legacy,171284,calcium_mg,121.0,mg,imported,0,,,
usda_fdc_sr_legacy,171284,carbohydrate_g,4.66,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171284,cholesterol_mg,13.0,mg,imported,0,,,
usda_fdc_sr_legacy,171284,energy_kcal,61.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171284,energy_kj,257.0,kJ,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171284,fat_g,3.25,g,imported,0,,,
usda_fdc_sr_legacy,171284,fat_mono_g,0.893,g,imported,0,,,
usda_fdc_sr_legacy,171284,fat_poly_g,0.092,g,imported,0,,,
usda_fdc_sr_legacy,171284,fat_sat_g,2.096,g,imported,0,,,
usda_fdc_sr_legacy,171284,fiber_g,0.0,g,imported,0,,,
usda_fdc_sr_legacy,171284,folate_ug,7.0,ug,imported,0,,,
usda_fdc_sr_legacy,171284,iron_mg,0.05,mg,imported,0,,,
usda_fdc_sr_legacy,171284,magnesium_mg,12.0,mg,imported,0,,,
usda_fdc_sr_legacy,171284,niacin_mg,0.075,mg,imported,0,,,
usda_fdc_sr_legacy,171284,phosphorus_mg,95.0,mg,imported,0,,,
usda_fdc_sr_legacy,171284,potassium_mg,155.0,mg,imported,0,,,
usda_fdc_sr_legacy,171284,protein_g,3.47,g,imported,0,,,
usda_fdc_sr_legacy,171284,riboflavin_mg,0.142,mg,imported,0,,,
usda_fdc_sr_legacy,171284,sodium_mg,46.0,mg,imported,0,,,
usda_fdc_sr_legacy,171284,sugars_g,4.66,g,imported,0,,,"NR: Nutrient that is based on other nutrient/s; value used directly, ex. Nut.#204 from Nut.#298"
usda_fdc_sr_legacy,171284,thiamin_mg,0.029,mg,imported,0,,,
usda_fdc_sr_legacy,171284,vitamin_a_rae_ug,27.0,ug,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171284,vitamin_b12_ug,0.37,ug,imported,0,,,
usda_fdc_sr_legacy,171284,vitamin_b6_mg,0.032,mg,imported,0,,,
usda_fdc_sr_legacy,171284,vitamin_c_mg,0.5,mg,imported,0,,,
usda_fdc_sr_legacy,171284,vitamin_d_ug,0.1,ug,imported,0,,,
usda_fdc_sr_legacy,171284,vitamin_e_mg,0.06,mg,imported,0,,,BFFN: Based on another form of the food or similar food; Concentration adjustment; Fat; Retention factors not used
usda_fdc_sr_legacy,171284,vitamin_k_ug,0.2,ug,imported,0,,,BFFN: Based on another form of the food or similar food; Concentration adjustment; Fat; Retention factors not used
usda_fdc_sr_legacy,171284,water_g,87.9,g,imported,0,,,
usda_fdc_sr_legacy,171284,zinc_mg,0.59,mg,imported,0,,,
usda_fdc_sr_legacy,171287,ash_g,1.06,g,imported,12,0.92,1.33,A: Analytical
usda_fdc_sr_legacy,171287,calcium_mg,56.0,mg,imported,6,54,58,A: Analytical
usda_fdc_sr_legacy,171287,carbohydrate_g,0.72,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171287,cholesterol_mg,372.0,mg,imported,12,344,405,A: Analytical
usda_fdc_sr_legacy,171287,energy_kcal,143.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171287,energy_kj,599.0,kJ,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171287,fat_g,9.51,g,imported,12,8.78,10.3,A: Analytical
usda_fdc_sr_legacy,171287,fat_mono_g,3.658,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171287,fat_poly_g,1.911,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171287,fat_sat_g,3.126,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171287,fiber_g,0.0,g,imported,1,,,A: Analytical
usda_fdc_sr_legacy,171287,folate_ug,47.0,ug,imported,23,,,A: Analytical
usda_fdc_sr_legacy,171287,iron_mg,1.75,mg,imported,6,1.63,1.93,A: Analytical
usda_fdc_sr_legacy,171287,magnesium_mg,12.0,mg,imported,6,11,13,A: Analytical
usda_fdc_sr_legacy,171287,niacin_mg,0.075,mg,imported,6,0.07,0.08,A: Analytical
usda_fdc_sr_legacy,171287,phosphorus_mg,198.0,mg,imported,6,193,205,A: Analytical
usda_fdc_sr_legacy,171287,potassium_mg,138.0,mg,imported,6,132,142,A: Analytical
usda_fdc_sr_legacy,171287,protein_g,12.56,g,imported,12,11.81,13.06,A: Analytical
usda_fdc_sr_legacy,171287,riboflavin_mg,0.457,mg,imported,6,0.41,0.52,A: Analytical
usda_fdc_sr_legacy,171287,sodium_mg,142.0,mg,imported,6,139,147,A: Analytical
usda_fdc_sr_legacy,171287,sugars_g,0.37,g,imported,6,0.34,0.4,A: Analytical
usda_fdc_sr_legacy,171287,thiamin_mg,0.04,mg,imported,6,0.03,0.05,A: Analytical
usda_fdc_sr_legacy,171287,vitamin_a_rae_ug,160.0,ug,imported,0,,,
usda_fdc_sr_legacy,171287,vitamin_b12_ug,0.89,ug,imported,6,0.65,1.2,A: Analytical
usda_fdc_sr_legacy,171287,vitamin_b6_mg,0.17,mg,imported,6,0.16,0.185,A: Analytical
usda_fdc_sr_legacy,171287,vitamin_c_mg,0.0,mg,imported,2,,,A: Analytical
usda_fdc_sr_legacy,171287,vitamin_d_ug,2.0,ug,imported,10,,,
usda_fdc_sr_legacy,171287,vitamin_e_mg,1.05,mg,imported,6,0.77,1.47,A: Analytical
usda_fdc_sr_legacy,171287,vitamin_k_ug,0.3,ug,imported,2,,,A: Analytical
usda_fdc_sr_legacy,171287,water_g,76.15,g,imported,12,75.43,76.94,A: Analytical
usda_fdc_sr_legacy,171287,zinc_mg,1.29,mg,imported,6,1.24,1.34,A: Analytical
usda_fdc_sr_legacy,171413,ash_g,0.0,g,imported,4,0,0,A: Analytical
usda_fdc_sr_legacy,171413,calcium_mg,1.0,mg,imported,4,1,1,A: Analytical
usda_fdc_sr_legacy,171413,carbohydrate_g,0.0,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171413,cholesterol_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,171413,energy_kcal,884.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171413,energy_kj,3699.0,kJ,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171413,fat_g,100.0,g,imported,0,,,O: Other procedure used from imputing
usda_fdc_sr_legacy,171413,fat_mono_g,72.961,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171413,fat_poly_g,10.523,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171413,fat_sat_g,13.808,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171413,fiber_g,0.0,g,imported,0,,,
usda_fdc_sr_legacy,171413,folate_ug,0.0,ug,imported,0,,,
usda_fdc_sr_legacy,171413,iron_mg,0.56,mg,imported,4,0.44,0.79,A: Analytical
usda_fdc_sr_legacy,171413,magnesium_mg,0.0,mg,imported,4,0,0,A: Analytical
usda_fdc_sr_legacy,171413,niacin_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,171413,phosphorus_mg,0.0,mg,imported,4,0,0,A: Analytical
usda_fdc_sr_legacy,171413,potassium_mg,1.0,mg,imported,4,0,1,A: Analytical
usda_fdc_sr_legacy,171413,protein_g,0.0,g,imported,4,0,0,A: Analytical
usda_fdc_sr_legacy,171413,riboflavin_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,171413,sodium_mg,2.0,mg,imported,4,2,3,A: Analytical
usda_fdc_sr_legacy,171413,sugars_g,0.0,g,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,171413,thiamin_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,171413,vitamin_a_rae_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,171413,vitamin_b12_ug,0.0,ug,imported,0,,,
usda_fdc_sr_legacy,171413,vitamin_b6_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,171413,vitamin_c_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,171413,vitamin_d_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,171413,vitamin_e_mg,14.35,mg,imported,6,10.01,19.19,A: Analytical
usda_fdc_sr_legacy,171413,vitamin_k_ug,60.2,ug,imported,2,50.1,70.3,A: Analytical
usda_fdc_sr_legacy,171413,water_g,0.0,g,imported,4,0,0,A: Analytical
usda_fdc_sr_legacy,171413,zinc_mg,0.0,mg,imported,4,0,0,A: Analytical
usda_fdc_sr_legacy,171688,ash_g,0.19,g,imported,29,0.07,0.48,A: Analytical
usda_fdc_sr_legacy,171688,calcium_mg,6.0,mg,imported,26,4,9,A: Analytical
usda_fdc_sr_legacy,171688,carbohydrate_g,13.81,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171688,cholesterol_mg,0.0,mg,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,171688,energy_kcal,52.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171688,energy_kj,218.0,kJ,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171688,fat_g,0.17,g,imported,35,0.05,0.31,A: Analytical
usda_fdc_sr_legacy,171688,fat_mono_g,0.007,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171688,fat_poly_g,0.051,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171688,fat_sat_g,0.028,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,171688,fiber_g,2.4,g,imported,29,1.4,3.5,A: Analytical
usda_fdc_sr_legacy,171688,folate_ug,3.0,ug,imported,23,,,
usda_fdc_sr_legacy,171688,iron_mg,0.12,mg,imported,16,0.09,0.18,A: Analytical
usda_fdc_sr_legacy,171688,magnesium_mg,5.0,mg,imported,26,4,6,A: Analytical
usda_fdc_sr_legacy,171688,niacin_mg,0.091,mg,imported,13,0.07,0.13,A: Analytical
usda_fdc_sr_legacy,171688,phosphorus_mg,11.0,mg,imported,23,10,13,A: Analytical
usda_fdc_sr_legacy,171688,potassium_mg,107.0,mg,imported,26,88,136,A: Analytical
usda_fdc_sr_legacy,171688,protein_g,0.26,g,imported,29,0.17,0.57,A: Analytical
usda_fdc_sr_legacy,171688,riboflavin_mg,0.026,mg,imported,20,0.015,0.049,A: Analytical
usda_fdc_sr_legacy,171688,sodium_mg,1.0,mg,imported,6,1,2,A: Analytical
usda_fdc_sr_legacy,171688,sugars_g,10.39,g,imported,25,8.77,12.01,A: Analytical
usda_fdc_sr_legacy,171688,thiamin_mg,0.017,mg,imported,23,0.007,0.03,A: Analytical
usda_fdc_sr_legacy,171688,vitamin_a_rae_ug,3.0,ug,imported,0,,,
usda_fdc_sr_legacy,171688,vitamin_b12_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,171688,vitamin_b6_mg,0.041,mg,imported,23,0.028,0.056,A: Analytical
usda_fdc_sr_legacy,171688,vitamin_c_mg,4.6,mg,imported,3,4,5.5,A: Analytical
usda_fdc_sr_legacy,171688,vitamin_d_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,171688,vitamin_e_mg,0.18,mg,imported,10,0.08,0.38,A: Analytical
usda_fdc_sr_legacy,171688,vitamin_k_ug,2.2,ug,imported,20,0.9,4.3,A: Analytical
usda_fdc_sr_legacy,171688,water_g,85.56,g,imported,38,82.39,87.52,A: Analytical
usda_fdc_sr_legacy,171688,zinc_mg,0.04,mg,imported,26,0.01,0.08,A: Analytical
usda_fdc_sr_legacy,172420,ash_g,2.71,g,imported,46,2.3,3.47,A: Analytical
usda_fdc_sr_legacy,172420,calcium_mg,35.0,mg,imported,38,17,58,A: Analytical
usda_fdc_sr_legacy,172420,carbohydrate_g,63.35,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172420,cholesterol_mg,0.0,mg,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,172420,energy_kcal,352.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172420,energy_kj,1473.0,kJ,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172420,fat_g,1.06,g,imported,9,0.8,2,A: Analytical
usda_fdc_sr_legacy,172420,fat_mono_g,0.193,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172420,fat_poly_g,0.526,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172420,fat_sat_g,0.154,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172420,fiber_g,10.7,g,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,172420,folate_ug,479.0,ug,imported,8,380,596,A: Analytical
usda_fdc_sr_legacy,172420,iron_mg,6.51,mg,imported,38,4.19,25.43,A: Analytical
usda_fdc_sr_legacy,172420,magnesium_mg,47.0,mg,imported,38,18,82,A: Analytical
usda_fdc_sr_legacy,172420,niacin_mg,2.605,mg,imported,8,2.36,2.77,A: Analytical
usda_fdc_sr_legacy,172420,phosphorus_mg,281.0,mg,imported,28,207,403,A: Analytical
usda_fdc_sr_legacy,172420,potassium_mg,677.0,mg,imported,38,528,894,A: Analytical
usda_fdc_sr_legacy,172420,protein_g,24.63,g,imported,56,18.98,28.3,A: Analytical
usda_fdc_sr_legacy,172420,riboflavin_mg,0.211,mg,imported,8,0.195,0.23,A: Analytical
usda_fdc_sr_legacy,172420,sodium_mg,6.0,mg,imported,4,2,9,A: Analytical
usda_fdc_sr_legacy,172420,sugars_g,2.03,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172420,thiamin_mg,0.873,mg,imported,8,0.7,1.02,A: Analytical
usda_fdc_sr_legacy,172420,vitamin_a_rae_ug,2.0,ug,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172420,vitamin_b12_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,172420,vitamin_b6_mg,0.54,mg,imported,8,0.48,0.612,A: Analytical
usda_fdc_sr_legacy,172420,vitamin_c_mg,4.5,mg,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,172420,vitamin_d_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,172420,vitamin_e_mg,0.49,mg,imported,1,,,A: Analytical
usda_fdc_sr_legacy,172420,vitamin_k_ug,5.0,ug,imported,0,,,T: Taken from another source--other tables of food composition
usda_fdc_sr_legacy,172420,water_g,8.26,g,imported,55,6.98,9.97,A: Analytical
usda_fdc_sr_legacy,172420,zinc_mg,3.27,mg,imported,38,2.07,6.99,A: Analytical
usda_fdc_sr_legacy,172421,ash_g,0.83,g,imported,22,,,
usda_fdc_sr_legacy,172421,calcium_mg,19.0,mg,imported,20,,,
usda_fdc_sr_legacy,172421,carbohydrate_g,20.13,g,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172421,cholesterol_mg,0.0,mg,imported,0,,,
usda_fdc_sr_legacy,172421,energy_kcal,116.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172421,energy_kj,487.0,kJ,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172421,fat_g,0.38,g,imported,22,,,
usda_fdc_sr_legacy,172421,fat_mono_g,0.064,g,imported,0,,,
usda_fdc_sr_legacy,172421,fat_poly_g,0.175,g,imported,0,,,
usda_fdc_sr_legacy,172421,fat_sat_g,0.053,g,imported,0,,,
usda_fdc_sr_legacy,172421,fiber_g,7.9,g,imported,0,,,
usda_fdc_sr_legacy,172421,folate_ug,181.0,ug,imported,8,,,
usda_fdc_sr_legacy,172421,iron_mg,3.33,mg,imported,20,,,
usda_fdc_sr_legacy,172421,magnesium_mg,36.0,mg,imported,20,,,
usda_fdc_sr_legacy,172421,niacin_mg,1.06,mg,imported,20,,,
usda_fdc_sr_legacy,172421,phosphorus_mg,180.0,mg,imported,20,,,
usda_fdc_sr_legacy,172421,potassium_mg,369.0,mg,imported,20,,,
usda_fdc_sr_legacy,172421,protein_g,9.02,g,imported,23,,,
usda_fdc_sr_legacy,172421,riboflavin_mg,0.073,mg,imported,20,,,
usda_fdc_sr_legacy,172421,sodium_mg,2.0,mg,imported,16,,,
usda_fdc_sr_legacy,172421,sugars_g,1.8,g,imported,0,,,T: Taken from another source--other tables of food composition
usda_fdc_sr_legacy,172421,thiamin_mg,0.169,mg,imported,20,,,
usda_fdc_sr_legacy,172421,vitamin_a_rae_ug,0.0,ug,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172421,vitamin_b12_ug,0.0,ug,imported,0,,,
usda_fdc_sr_legacy,172421,vitamin_b6_mg,0.178,mg,imported,8,,,
usda_fdc_sr_legacy,172421,vitamin_c_mg,1.5,mg,imported,0,,,
usda_fdc_sr_legacy,172421,vitamin_d_ug,0.0,ug,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,172421,vitamin_e_mg,0.11,mg,imported,0,,,O: Other procedure used from imputing
usda_fdc_sr_legacy,172421,vitamin_k_ug,1.7,ug,imported,0,,,BFSN: Based on another form of the food or similar food; Concentration adjustment; Solids; Retention factors not used
usda_fdc_sr_legacy,172421,water_g,69.64,g,imported,23,,,
usda_fdc_sr_legacy,172421,zinc_mg,1.27,mg,imported,21,,,
usda_fdc_sr_legacy,172544,ash_g,1.14,g,imported,0,,,
usda_fdc_sr_legacy,172544,calcium_mg,22.0,mg,imported,0,,,
usda_fdc_sr_legacy,172544,carbohydrate_g,0.0,g,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,172544,cholesterol_mg,97.0,mg,imported,0,,,
usda_fdc_sr_legacy,172544,energy_kcal,283.0,kcal,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172544,energy_kj,1184.0,kJ,imported,0,,,
usda_fdc_sr_legacy,172544,fat_g,19.65,g,imported,0,,,
usda_fdc_sr_legacy,172544,fat_mono_g,8.32,g,imported,0,,,
usda_fdc_sr_legacy,172544,fat_poly_g,1.4,g,imported,0,,,
usda_fdc_sr_legacy,172544,fat_sat_g,8.12,g,imported,0,,,
usda_fdc_sr_legacy,172544,fiber_g,0.0,g,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,172544,folate_ug,19.0,ug,imported,0,,,
usda_fdc_sr_legacy,172544,iron_mg,1.79,mg,imported,0,,,
usda_fdc_sr_legacy,172544,magnesium_mg,24.0,mg,imported,0,,,
usda_fdc_sr_legacy,172544,niacin_mg,6.7,mg,imported,0,,,
usda_fdc_sr_legacy,172544,phosphorus_mg,201.0,mg,imported,0,,,
usda_fdc_sr_legacy,172544,potassium_mg,339.0,mg,imported,0,,,
usda_fdc_sr_legacy,172544,protein_g,24.75,g,imported,0,,,
usda_fdc_sr_legacy,172544,riboflavin_mg,0.25,mg,imported,0,,,
usda_fdc_sr_legacy,172544,sodium_mg,81.0,mg,imported,0,,,
usda_fdc_sr_legacy,172544,sugars_g,0.0,g,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,172544,thiamin_mg,0.1,mg,imported,0,,,
usda_fdc_sr_legacy,172544,vitamin_a_rae_ug,0.0,ug,imported,0,,,NC: Calculated
usda_fdc_sr_legacy,172544,vitamin_b12_ug,2.61,ug,imported,0,,,
usda_fdc_sr_legacy,172544,vitamin_b6_mg,0.14,mg,imported,0,,,
usda_fdc_sr_legacy,172544,vitamin_c_mg,0.0,mg,imported,0,,,"Z: Assumed zero (Insignificant amount or not naturally occurring in a food, such as fiber in meat)"
usda_fdc_sr_legacy,172544,vitamin_d_ug,0.1,ug,imported,80,,,
usda_fdc_sr_legacy,172544,vitamin_e_mg,0.14,mg,imported,0,,,
usda_fdc_sr_legacy,172544,vitamin_k_ug,5.3,ug,imported,0,,,BFYN: Based on another form of the food or similar food; Concentration adjustment; Yield; Retention factors not used
usda_fdc_sr_legacy,172544,water_g,55.09,g,imported,0,,,
usda_fdc_sr_legacy,172544,zinc_mg,4.67,mg,imported,0,,,
